REPORT_DATE,OCC_DATE,DIVISION,LOCATION_TYPE,MCI_CATEGORY,HOOD_158,DATE_DIFF
2014-11-14,2014-11-14,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,039,0
2014-11-14,2014-07-01,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Auto Theft,072,136
2014-11-14,2014-11-14,D54,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,057,0
2014-11-14,2014-11-14,D41,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,121,0
2014-11-14,2014-11-14,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,116,0
2014-11-14,2014-11-14,D41,"Apartment (Rooming House, Condo)",Break and Enter,125,0
2014-11-14,2014-11-13,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",Auto Theft,011,1
2014-11-14,2014-11-13,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",Auto Theft,134,1
2014-11-14,2014-11-14,D11,"Streets, Roads, Highways (Bicycle Path, Private Road)",Auto Theft,084,0
2014-11-14,2014-11-14,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,001,0
2014-11-14,2014-11-14,D33,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,052,0
2014-11-14,2014-11-14,D33,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,052,0
2014-11-14,2014-08-13,D52,"Apartment (Rooming House, Condo)",Assault,169,93
2014-11-14,2014-10-11,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,141,34
2014-11-14,2014-11-14,D23,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Auto Theft,001,0
2014-11-14,2014-11-14,D33,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,052,0
2014-11-14,2014-11-14,D33,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,052,0
2014-11-14,2014-11-13,D12,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,113,1
2014-11-14,2014-11-14,D51,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Theft Over,168,0
2014-11-14,2014-11-13,D31,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,154,1
2014-11-14,2014-11-14,D11,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,087,0
2014-11-14,2014-11-14,D22,"Parking Lots (Apt., Commercial Or Non-Commercial)",Assault,159,0
2014-11-14,2014-11-14,D23,"Gas Station (Self, Full, Attached Convenience)",Robbery,001,0
2014-11-14,2014-11-14,D23,"Gas Station (Self, Full, Attached Convenience)",Robbery,001,0
2014-11-14,2014-11-14,D32,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,151,0
2014-11-14,2014-11-14,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,072,0
2014-11-14,2014-11-14,D32,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,050,0
2014-11-14,2014-11-14,D41,"Apartment (Rooming House, Condo)",Assault,125,0
2014-11-14,2014-11-14,D41,"Apartment (Rooming House, Condo)",Assault,125,0
2014-11-14,2014-11-14,D14,Bar / Restaurant,Assault,079,0
2014-11-14,2014-09-14,D42,"Apartment (Rooming House, Condo)",Assault,118,61
2014-11-14,2014-11-14,D43,"Apartment (Rooming House, Condo)",Assault,142,0
2014-11-14,2014-11-13,D53,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Assault,100,1
2014-11-14,2014-11-14,D14,"Construction Site (Warehouse, Trailer, Shed)",Assault,163,0
2014-11-14,2014-11-14,D12,"Apartment (Rooming House, Condo)",Assault,115,0
2014-11-14,2014-11-14,D53,Ttc Subway Station,Assault,098,0
2014-11-14,2014-11-12,D31,Schools During Un-Supervised Activity,Assault,025,2
2014-11-14,2014-11-14,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,040,0
2014-11-14,2014-11-13,D11,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,086,1
2014-11-14,2014-11-03,D31,Universities / Colleges,Assault,027,11
2014-11-14,2014-11-14,D13,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,032,0
2014-11-14,2014-11-14,D43,"Apartment (Rooming House, Condo)",Assault,136,0
2014-11-14,2014-11-14,D12,Bar / Restaurant,Assault,113,0
2014-11-14,2014-11-14,D55,"Apartment (Rooming House, Condo)",Assault,064,0
2014-11-14,2014-11-11,D41,"Parking Lots (Apt., Commercial Or Non-Commercial)",Assault,119,3
2014-11-14,2014-11-13,D42,"Apartment (Rooming House, Condo)",Assault,118,1
2014-11-14,2014-10-01,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,143,44
2014-11-14,2014-11-14,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,078,0
2014-11-14,2014-11-14,D41,"Apartment (Rooming House, Condo)",Assault,121,0
2014-11-14,2014-11-14,D42,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,129,0
2014-11-14,2014-11-14,D31,"Parking Lots (Apt., Commercial Or Non-Commercial)",Assault,027,0
2014-11-14,2009-05-24,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,016,2000
2014-11-14,2014-11-14,D43,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,141,0
2014-11-14,2014-11-14,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,128,0
2014-11-14,2014-11-13,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,018,1
2014-11-14,2014-11-14,D51,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Break and Enter,073,0
2014-11-14,2014-11-14,D33,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,049,0
2014-11-14,2014-11-13,D43,Schools During Un-Supervised Activity,Break and Enter,142,1
2014-11-14,2014-11-10,D14,Convenience Stores,Theft Over,081,4
2014-11-14,2014-11-13,D43,"Apartment (Rooming House, Condo)",Break and Enter,141,1
2014-11-14,2014-11-11,D41,"Parking Lots (Apt., Commercial Or Non-Commercial)",Assault,119,3
2014-11-14,2014-11-14,D52,Bar / Restaurant,Theft Over,169,0
2014-11-14,2014-11-14,D53,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,102,0
2014-11-14,2014-11-14,D32,"Apartment (Rooming House, Condo)",Assault,050,0
2014-11-14,2012-12-30,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,016,684
2014-11-14,2014-11-14,D22,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,011,0
2014-11-14,2014-11-14,D22,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,159,0
2014-11-14,2014-11-14,D11,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,171,0
2014-11-14,2014-11-13,D42,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,148,1
2014-11-14,2014-11-14,D23,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,001,0
2014-11-14,2014-06-23,D52,"Apartment (Rooming House, Condo)",Assault,170,144
2014-11-14,2014-10-01,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,143,44
2014-11-14,2014-11-14,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,001,0
2014-11-14,2014-11-13,D31,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,154,1
2014-11-14,2014-11-14,D31,"Streets, Roads, Highways (Bicycle Path, Private Road)",Auto Theft,025,0
2014-11-14,2014-11-14,D43,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,156,0
2014-11-14,2014-11-14,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,168,0
2014-11-14,2014-11-14,D55,"Apartment (Rooming House, Condo)",Assault,063,0
2014-11-14,2014-11-14,D41,"Bank And Other Financial Institutions (Money Mart, Tsx)",Robbery,122,0
2014-11-14,2014-11-14,D54,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,057,0
2014-11-14,2014-11-14,D31,"Apartment (Rooming House, Condo)",Assault,155,0
2014-11-14,2014-08-01,D31,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Theft Over,027,105
2014-11-14,2014-11-14,D41,"Gas Station (Self, Full, Attached Convenience)",Robbery,121,0
2014-11-14,2014-11-14,D14,Convenience Stores,Robbery,085,0
2014-11-14,2014-11-14,D41,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Robbery,121,0
2014-11-14,2014-11-14,D12,"Apartment (Rooming House, Condo)",Assault,111,0
2014-11-14,2014-11-14,D22,"Apartment (Rooming House, Condo)",Assault,016,0
2014-11-14,2014-11-14,D41,"Apartment (Rooming House, Condo)",Assault,119,0
2014-11-14,2014-11-12,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,130,2
2014-11-14,2014-11-14,D32,"Apartment (Rooming House, Condo)",Assault,036,0
2014-11-14,2014-11-14,D42,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Auto Theft,146,0
2014-11-14,2014-11-14,D42,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,130,0
2014-11-15,2014-11-15,D43,"Apartment (Rooming House, Condo)",Assault,136,0
2014-11-15,2014-11-14,D54,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,059,1
2014-11-15,2014-11-15,D41,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Robbery,120,0
2014-11-15,2014-11-14,D41,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,126,1
2014-11-15,2014-11-14,D41,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,124,1
2014-11-15,2014-11-15,D43,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,142,0
2014-11-15,2014-11-14,D54,"Single Home, House (Attach Garage, Cottage, Mobile)",Auto Theft,059,1
2014-11-15,2014-11-14,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Auto Theft,080,1
2014-11-15,2014-11-14,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",Auto Theft,105,1
2014-11-15,2014-11-15,D41,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,120,0
2014-11-15,2014-11-15,D51,"Apartment (Rooming House, Condo)",Assault,073,0
2014-11-15,2014-11-15,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,156,0
2014-11-15,2014-11-14,D42,"Apartment (Rooming House, Condo)",Assault,118,1
2014-11-15,2014-11-15,D14,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Assault,NSA,0
2014-11-15,2014-11-15,D43,"Apartment (Rooming House, Condo)",Assault,156,0
2014-11-15,2014-11-14,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",Auto Theft,039,1
2014-11-15,2014-11-15,D53,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,100,0
2014-11-15,2014-11-15,D42,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Theft Over,NSA,0
2014-11-15,2014-11-15,D42,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,146,0
2014-11-15,2014-11-15,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,012,0
2014-11-15,2014-11-15,D41,"Apartment (Rooming House, Condo)",Assault,121,0
2014-11-15,2014-11-15,D13,"Open Areas (Lakes, Parks, Rivers)",Robbery,032,0
2014-11-15,2014-11-15,D32,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,037,0
2014-11-15,2014-11-15,D54,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,054,0
2014-11-15,2014-11-15,D13,"Open Areas (Lakes, Parks, Rivers)",Robbery,032,0
2014-11-15,2014-11-15,D55,Convenience Stores,Robbery,070,0
2014-11-15,2014-11-15,D13,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Break and Enter,092,0
2014-11-15,2014-11-15,D54,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,054,0
2014-11-15,2014-11-15,D54,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,054,0
2014-11-15,2014-11-15,D54,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,054,0
2014-11-15,2014-11-15,D11,Ttc Subway Station,Assault,088,0
2014-11-15,2014-11-14,D12,Bar / Restaurant,Assault,115,1
2014-11-15,2014-11-15,D51,Homeless Shelter / Mission,Assault,073,0
2014-11-15,2014-11-15,D41,"Apartment (Rooming House, Condo)",Assault,121,0
2014-11-15,2014-11-15,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,172,0
2014-11-15,2014-11-15,D53,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,095,0
2014-11-15,2014-11-15,D33,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,046,0
2014-11-15,2014-11-12,D23,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Assault,003,3
2014-11-15,2014-11-15,D53,"Apartment (Rooming House, Condo)",Assault,095,0
2014-11-15,2014-11-15,D54,"Parking Lots (Apt., Commercial Or Non-Commercial)",Assault,044,0
2014-11-15,2014-11-15,D43,"Parking Lots (Apt., Commercial Or Non-Commercial)",Assault,141,0
2014-11-15,2014-11-15,D33,"Parking Lots (Apt., Commercial Or Non-Commercial)",Assault,043,0
2014-11-15,2014-11-15,D51,"Apartment (Rooming House, Condo)",Assault,073,0
2014-11-15,2014-11-15,D23,"Apartment (Rooming House, Condo)",Assault,001,0
2014-11-15,2014-11-15,D11,"Apartment (Rooming House, Condo)",Assault,088,0
2014-11-15,2014-11-15,D11,"Apartment (Rooming House, Condo)",Assault,088,0
2014-11-15,2014-11-15,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,172,0
2014-11-15,2014-11-15,D54,"Parking Lots (Apt., Commercial Or Non-Commercial)",Robbery,044,0
2014-11-15,2014-11-15,D54,"Parking Lots (Apt., Commercial Or Non-Commercial)",Assault,044,0
2014-11-15,2014-11-15,D52,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Assault,170,0
2014-11-15,2014-11-14,D42,"Construction Site (Warehouse, Trailer, Shed)",Break and Enter,130,1
2014-11-15,2014-11-15,D11,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,083,0
2014-11-15,2014-11-12,D23,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,002,3
2014-11-15,2014-11-14,D43,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Break and Enter,138,1
2014-11-15,2014-11-15,D11,"Apartment (Rooming House, Condo)",Assault,084,0
2014-11-15,2014-11-15,D43,"Apartment (Rooming House, Condo)",Assault,136,0
2014-11-15,2014-11-08,D51,Bar / Restaurant,Assault,166,7
2014-11-15,2014-11-15,D22,"Apartment (Rooming House, Condo)",Assault,016,0
2014-11-15,2014-11-15,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,136,0
2014-11-15,2014-11-15,D11,"Apartment (Rooming House, Condo)",Assault,089,0
2014-11-15,2014-11-15,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,074,0
2014-11-15,2014-11-15,D42,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,130,0
2014-11-15,2014-11-15,D23,Universities / Colleges,Robbery,001,0
2014-11-15,2014-11-15,D23,Universities / Colleges,Robbery,001,0
2014-11-15,2014-11-15,D23,Universities / Colleges,Robbery,001,0
2014-11-15,2014-11-15,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,080,0
2014-11-15,2014-11-15,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,078,0
2014-11-15,2014-11-15,D12,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,090,0
2014-11-15,2014-11-15,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,078,0
2014-11-15,2014-11-15,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,078,0
2014-11-15,2014-11-15,D32,"Parking Lots (Apt., Commercial Or Non-Commercial)",Assault,151,0
2014-11-15,2014-11-15,D12,"Streets, Roads, Highways (Bicycle Path, Private Road)",Robbery,115,0
2014-11-15,2014-11-15,D32,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,037,0
2014-11-15,2014-11-15,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,078,0
2014-11-15,2014-11-15,D33,"Parking Lots (Apt., Commercial Or Non-Commercial)",Assault,043,0
2014-11-15,2014-11-15,D51,"Apartment (Rooming House, Condo)",Assault,073,0
2014-11-15,2014-11-15,D41,"Apartment (Rooming House, Condo)",Assault,121,0
2014-11-15,2014-11-14,D42,"Apartment (Rooming House, Condo)",Assault,118,1
2014-11-15,2014-11-15,D55,Convenience Stores,Robbery,070,0
2014-11-15,2014-11-15,D22,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,159,0
2014-11-15,2014-11-15,D11,"Apartment (Rooming House, Condo)",Assault,114,0
2014-11-15,2014-11-15,D32,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,031,0
2014-11-15,2014-11-15,D33,"Single Home, House (Attach Garage, Cottage, Mobile)",Theft Over,046,0
2014-11-15,2014-11-15,D12,"Single Home, House (Attach Garage, Cottage, Mobile)",Auto Theft,028,0
2014-11-15,2014-11-15,D43,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,156,0
2014-11-15,2014-11-14,D53,"Apartment (Rooming House, Condo)",Break and Enter,103,1
2014-11-15,2014-11-15,D31,"Apartment (Rooming House, Condo)",Assault,024,0
2014-11-15,2014-11-13,D33,"Apartment (Rooming House, Condo)",Break and Enter,150,2
2014-11-15,2014-11-15,D22,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Theft Over,159,0
2014-11-15,2014-11-15,D14,Bar / Restaurant,Break and Enter,081,0
2014-11-15,2014-11-15,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,039,0
2014-11-15,2014-11-14,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,013,1
2014-11-15,2014-11-15,D31,"Parking Lots (Apt., Commercial Or Non-Commercial)",Auto Theft,027,0
2014-11-16,2014-11-16,D55,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,068,0
2014-11-16,2014-11-16,D23,"Apartment (Rooming House, Condo)",Robbery,007,0
2014-11-16,2014-11-14,D55,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,070,2
2014-11-16,2014-11-16,D54,"Parking Lots (Apt., Commercial Or Non-Commercial)",Robbery,044,0
2014-11-16,2014-11-15,D55,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Break and Enter,062,1
2014-11-16,2011-07-01,D43,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,139,1234
2014-11-16,2014-11-16,D51,"Open Areas (Lakes, Parks, Rivers)",Assault,167,0
2014-11-16,2014-11-16,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",Break and Enter,116,0
2014-11-16,2014-11-16,D41,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Break and Enter,120,0
2014-11-16,2014-11-16,D22,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,NSA,0
2014-11-16,2014-11-16,D55,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,068,0
2014-11-16,2014-11-16,NSA,"Apartment (Rooming House, Condo)",Assault,NSA,0
2014-11-16,2014-11-16,D42,Bar / Restaurant,Assault,NSA,0
2014-11-16,2014-11-16,D13,"Apartment (Rooming House, Condo)",Break and Enter,031,0
2014-11-16,2014-11-15,D53,"Streets, Roads, Highways (Bicycle Path, Private Road)",Auto Theft,100,1
2014-11-16,2014-11-16,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,116,0
2014-11-16,2013-06-20,D32,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,036,514
2014-11-16,2014-11-16,D43,"Apartment (Rooming House, Condo)",Assault,139,0
2014-11-16,2014-11-16,D12,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,028,0
2014-11-16,2014-11-16,D23,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Assault,003,0
2014-11-16,2014-11-16,D22,"Parking Lots (Apt., Commercial Or Non-Commercial)",Assault,016,0
2014-11-16,2014-11-16,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,133,0
2014-11-16,2014-11-16,D55,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,065,0
2014-11-16,2014-11-16,D53,"Apartment (Rooming House, Condo)",Assault,099,0
2014-11-16,2014-11-15,D14,Bar / Restaurant,Assault,162,1
2014-11-16,2014-11-16,D11,"Apartment (Rooming House, Condo)",Break and Enter,114,0
2014-11-16,2014-11-16,D43,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,134,0
2014-11-16,2014-11-16,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,164,0
2014-11-16,2014-11-16,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Assault,164,0
2014-11-16,2014-11-16,D43,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Assault,134,0
2014-11-16,2014-11-16,D51,"Apartment (Rooming House, Condo)",Robbery,074,0
2014-11-16,2014-11-16,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",Assault,140,0
2014-11-16,2014-11-16,D41,"Apartment (Rooming House, Condo)",Robbery,138,0
